time,Vlvs,plvs,parts,pvens,qarts,qvens,qpers
0.0,4.3985673054520564e-05,0.0,11500.000063381427,1947.5238756015733,0.0,0.0009737619378007866,7.960396823149876e-05
2.0,4.5933196930122134e-05,49.99363889732784,11493.631745922907,1944.543349036342,0.0,0.0009472748550695069,7.957573664072135e-05
4.0,4.782774664026115e-05,95.64895234783562,11487.265686991648,1941.6510186415794,0.0,0.0009230010331468714,7.954678890291722e-05
6.0,4.9673748706554894e-05,137.90294363166967,11480.901943879413,1938.8395044940992,0.0,0.0009004682804312147,7.95171869948776e-05
8.0,5.147468526741733e-05,177.45860858712837,11474.540568919823,1936.1030008493124,0.0,0.0008793221961310923,7.94869797339209e-05
10.0,5.323332965967951e-05,214.85526506044917,11468.181610541114,1933.436883461321,0.0,0.0008592908092004358,7.945620605899825e-05
12.0,5.495191127808038e-05,250.51440302687632,11461.825114056395,1930.8374347841832,0.0,0.0008401615158786529,7.942489732726843e-05
14.0,5.663223430983769e-05,284.7705181438325,11455.471122270214,1928.3016460556785,0.0,0.0008217655639559229,7.939307896845445e-05
16.0,5.827576543774953e-05,317.8924095765184,11449.119675952737,1925.8270711057203,0.0,0.0008039673307646012,7.936077170705846e-05
18.0,5.988370009927874e-05,350.0982387167679,11442.770814216174,1923.4117159088619,0.0,0.0007866567385960466,7.932799248589424e-05
20.0,6.145701357647083e-05,381.56639785102493,11436.424574817303,1921.053953421828,0.0,0.0007697437777854013,7.929475517829562e-05
22.0,6.299650113204163e-05,412.4434997342404,11430.080994403039,1918.752456679804,0.0,0.0007531544784727812,7.926107114769362e-05
24.0,6.45028100889872e-05,442.85034862180635,11423.740108711228,1916.5061453220535,0.0,0.0007368278983501236,7.92269496949098e-05
26.0,6.597646588568744e-05,472.88647082010743,11417.401952735636,1914.3141421598696,0.0,0.0007207138356698814,7.91923984214647e-05
28.0,6.741789355702721e-05,502.63360124185084,11411.066560861918,1912.1757373690416,0.0,0.0007047710680635949,7.91574235291073e-05
30.0,6.88274356931544e-05,532.1584031376618,11404.73396697959,1910.0903585539268,0.0,0.0006889659777081323,7.912203007021385e-05
32.0,7.020536764857065e-05,561.5146181820919,11398.404204573973,1908.0575453951333,0.0,0.0006732714636065206,7.908622215982365e-05
34.0,7.15519105757837e-05,590.744789460675,11392.077306801188,1906.0769279236445,0.0,0.0006576660692314849,7.905000315731285e-05
36.0,7.286724271424667e-05,619.8816619429163,11385.7533065486,1904.1482077033972,0.0,0.0006421332728802399,7.901337582371003e-05
38.0,7.415150926000716e-05,648.9493382083085,11379.432236482704,1902.2711413798754,0.0,0.0006266609015857834,7.897634245919023e-05
40.0,7.540483106317872e-05,677.9642479392166,11373.114129085965,1900.445526182787,0.0,0.000611240639121785,7.893890502419314e-05
42.0,7.662731234142228e-05,706.9359756476863,11366.79901668403,1898.6711870691283,0.0,0.0005958676057107207,7.890106524679084e-05
44.0,7.781904755284374e-05,735.8679806860087,11360.486931464286,1896.9479652675823,0.0,0.0005805399922907868,7.886282471830585e-05
46.0,7.89801275374253e-05,764.75823573483,11354.177905486822,1895.2757080423405,0.0,0.0005652587361537546,7.8824184978704e-05
48.0,8.011064500973282e-05,793.5998039358315,11347.871970688526,1893.6542595384235,0.0,0.0005500272278012954,7.878514759291751e-05
50.0,8.12106994653354e-05,822.3813701327057,11341.569158881093,1892.0834526043955,0.0,0.0005348510412358447,7.874571421897248e-05
52.0,8.228040154780711e-05,851.0877379525174,11335.269501743573,1890.5631015143397,0.0,0.0005197376817809111,7.870588666857693e-05
54.0,8.331987691136892e-05,879.7003014539889,11328.973030810088,1889.0929955306315,0.0,0.0005046963470383213,7.866566696066213e-05
