time,Vlvs,plvs,parts,pvens,qarts,qvens,qpers
0.0,4.399671274295078e-05,0.0,11500.000063381427,1947.5054761208564,0.0,0.0009737527380604281,7.960412156050475e-05
2.0,4.594421821907163e-05,50.89395250757446,11493.631733656586,1944.5249807325229,0.0,0.0009468155141124741,7.957588960770053e-05
4.0,4.7837849247296573e-05,97.2116931728686,11487.265662487971,1941.6341819841737,0.0,0.0009222112444056528,7.954692900419829e-05
6.0,4.968227173610788e-05,139.9364030393425,11480.901908167634,1938.825300932835,0.0,0.0008994444489467466,7.951730506029001e-05
8.0,5.148116063400137e-05,179.80763398846705,11474.540523762811,1936.092210453214,0.0,0.0008781422882323729,7.948706927757998e-05
10.0,5.323744521046613e-05,217.39397001920554,11468.181558220609,1933.4300263900313,0.0,0.0008580180281854126,7.94562627652548e-05
12.0,5.4953481266836943e-05,253.1405143127427,11461.825057199389,1930.8348205052973,0.0,0.0008388471530962776,7.942491863911744e-05
14.0,5.6631175573029504e-05,287.40092638446316,11455.471063708263,1928.3034130571064,0.0,0.0008204512433363216,7.93930637554263e-05
16.0,5.827207805970215e-05,320.45963410357456,11449.119618607829,1925.8332191251707,0.0,0.0008026867925107979,7.936071999568883e-05
18.0,5.9877451644723746e-05,352.5476022499783,11442.770761008174,1923.4221322167866,0.0,0.0007854372649834041,7.932790523992823e-05
20.0,6.144832617469055e-05,383.85376042222225,11436.424528588981,1921.068434350975,0.0,0.0007686073369643763,7.929463411865006e-05
22.0,6.29855408486193e-05,414.5334373357711,11430.08095785949,1918.770725341489,0.0,0.000752118644002859,7.926091860431669e-05
24.0,6.448977813662503e-05,444.7146875283675,11423.740084371146,1916.5278662568269,0.0,0.0007359065893642296,7.9226768484286e-05
26.0,6.596159131535348e-05,474.5031072334453,11417.401942892406,1914.3389335205604,0.0,0.0007199179131435578,7.91921917447654e-05
28.0,6.74014271416406e-05,503.98555006363915,11411.066567552825,1912.2031811158977,0.0,0.0007041088155261294,7.91571948869744e-05
30.0,6.880964477269286e-05,533.233030636188,11404.733991961863,1910.1200090471011,0.0,0.0006884434892054564,7.912178319095635e-05
32.0,7.018653175110377e-05,562.303021946198,11398.404249306584,1908.0889366937197,0.0,0.000672892957373761,7.908596093844056e-05
34.0,7.153231766585128e-05,591.2412959091611,11392.07737243151,1906.1095800389355,0.0,0.0006574341420648871,7.904973160327144e-05
36.0,7.284718594998106e-05,620.083417185555,11385.753393903247,1904.1816320040632,0.0,0.000642049107409254,7.901309801582653e-05
38.0,7.413128416479957e-05,648.8559725314752,11379.432346061982,1902.3048453060849,0.0,0.0006267244363873045,7.897606250629912e-05
40.0,7.538473303757419e-05,677.5775978369028,11373.114261061477,1900.4790173931485,0.0,0.000611450709778123,7.893862703056942e-05
42.0,7.660763445713042e-05,706.2598503079191,11366.799170899032,1898.7039771173227,0.0,0.0005962220634047022,7.890079328151423e-05
44.0,7.780007858393983e-05,734.9079623066023,11360.487107436506,1896.9795728835793,0.0,0.0005810358052884884,7.886256278794104e-05
46.0,7.896215019451681e-05,763.5215050858388,11354.17810241347,1895.3056620752438,0.0,0.0005658920784947027,7.882393700281857e-05
48.0,8.009393435150621e-05,792.0949842918739,11347.872187453244,1893.6821016036047,0.0,0.0005507935586558654,7.87849173820803e-05
50.0,8.119552146881794e-05,820.6183841317232,11341.569394062675,1892.1087394660256,0.0,0.0005357451776671512,7.874550545497209e-05
52.0,8.226701182415224e-05,849.0776731495627,11335.269753626277,1890.5854072253178,0.0,0.0005207538670378777,7.870570288667466e-05
54.0,8.330851955822799e-05,877.455281368773,11328.973297395343,1889.1119133448146,0.0,0.0005058283159880208,7.86655115337544e-05
56.0,8.432017619020406e-05,905.7305559536002,11322.680056472642,1887.6880373299666,0.0,0.0004909787406881832,7.862493349285564e-05
58.0,8.530213367158041e-05,933.8802003993062,11316.390061793218,1886.3135246393156,0.0,0.0004762166621200047,7.85839711429492e-05
60.0,8.62545669958204e-05,961.8787004833094,11310.103344101783,1884.9880823360586,0.0,0.00046155469092637447,7.854262718138104e-05
62.0,8.717767637767316e-05,989.6987387402168,11303.819933927272,1883.7113754569084,0.0,0.0004470063183583458,7.850090465391968e-05
64.0,8.807168901438985e-05,1017.311598017721,11297.53986155496,1882.4830240778933,0.0,0.0004325857130300861,7.845880697897556e-05
66.0,8.893686044045003e-05,1044.6875536978755,11291.263156996645,1881.3026010577235,0.0,0.00041830752367992395,7.841633796615768e-05
68.0,8.977347548781147e-05,1071.7962534073738,11284.989849959351,1880.1696304386742,0.0,0.00040418668851565037,7.837350182933896e-05
70.0,9.058184886484394e-05,1098.6070824744897,11278.719969813,1879.0835864830517,0.0,0.0003902382520042809,7.833030319441623e-05
72.0,9.136232536885333e-05,1125.089513003978,11272.453545557444,1878.043893320351,0.0,0.0003764771901581864,7.82867471019758e-05
74.0,9.211527974917029e-05,1151.2134342234924,11266.190605789283,1877.0499251768297,0.0,0.00036291824547666894,7.824283900510378e-05
76.0,9.284111624012403e-05,1176.9494616866655,11259.931178668874,1876.1010071552573,0.0,0.00034957577273429596,7.819858476261347e-05
78.0,9.354026778559294e-05,1202.2692229893648,11253.675291887866,1875.196416528684,0.0,0.0003364635967696595,7.815399062799318e-05
80.0,9.421319497913245e-05,1227.1456178447563,11247.42297263763,1874.335384508212,0.0,0.0003235948833317276,7.810906323441181e-05
82.0,9.486038474579606e-05,1251.553050653201,11241.174247578874,1873.5170984412202,0.0,0.0003109820238940094,7.806380957614713e-05
84.0,9.548234879358418e-05,1275.4676340737904,11234.929142812782,1872.740704393494,0.0,0.00029863653515985184,7.801823698682739e-05
86.0,9.607962186390394e-05,1298.8673625345443,11228.687683853836,1872.0053100662503,0.0,0.0002865689737658533,7.797235311489655e-05
88.0,9.665275981143572e-05,1321.7322550867302,11222.449895604641,1871.3099879974136,0.0,0.00027478886645534154,7.79261658967269e-05
90.0,9.720233754434642e-05,1344.0444674947305,11216.215802332901,1870.653778995552,0.0,0.0002633046557504108,7.787968352781125e-05
92.0,9.772894685584726e-05,1365.788373936875,11209.985427650676,1870.0356957548101,0.0,0.0002521236609089676,7.783291443246555e-05
94.0,9.823319417766522e-05,1386.9506191570465,11203.758794496081,1869.4547265998879,0.0,0.00024125205372142066,7.77858672324683e-05
96.0,9.871569828510806e-05,1407.5201423364122,11197.535925117483,1868.909839311592,0.0,0.00023069484848758996,7.77385507150491e-05
98.0,9.917708798208325e-05,1427.4881743368455,11191.31684106028,1868.3999849856832,0.0,0.0002204559053244189,7.769097380062164e-05
