time,Vlvs,plvs,parts,pvens,qarts,qvens,qpers
0.0,9.315985787900416e-05,1600.0,17873.605684839855,1599.999999999999,0.0,0.0,0.00013561338070699878
2.0,9.315985788338047e-05,1600.0071622359878,17862.756614383296,1600.452044595062,0.0,2.2244117953704717e-07,0.00013551920474823528
4.0,9.316030276645441e-05,1600.0313143968988,17851.915078003436,1600.9030338057662,0.0,4.3585970443371684e-07,0.00013542510036831392
6.0,9.316117448586442e-05,1607.841531337849,17841.08106997397,1601.3529979413102,0.0,0.0,0.00013533106726693883
8.0,9.316117448586442e-05,1648.411428788045,17830.254584592614,1601.8041014988667,0.0,0.0,0.00013523708735911454
10.0,9.316117448586561e-05,1727.1521129490284,17819.43561760389,1602.2548917900626,0.0,0.0,0.00013514317271511522
12.0,9.31611744858935e-05,1838.6272254211387,17808.62416378668,1602.7053690323996,0.0,0.0,0.000135049323289619
14.0,9.31611744859938e-05,1977.5236684771337,17797.820217923512,1603.1555334431973,0.0,0.0,0.00013495553903733595
16.0,9.316117448615683e-05,2141.1654777739654,17787.023774800524,1603.605385239717,0.0,0.0,0.00013486181991300675
18.0,9.316117448633713e-05,2329.123715608888,17776.234829207482,1604.054924639126,0.0,0.0,0.00013476816587140294
20.0,9.316117448649882e-05,2542.4074275153566,17765.453375937774,1604.5041518584278,0.0,0.0,0.00013467457686732788
22.0,9.316117448662645e-05,2782.8329653712713,17754.679409788387,1604.9530671144403,0.0,0.0,0.0001345810528556162
24.0,9.316117448671875e-05,3052.5835820313564,17743.912925559936,1605.4016706238056,0.0,0.0,0.0001344875937911344
26.0,9.316117448678107e-05,3353.8799113920063,17733.153918056647,1605.8499626030052,0.0,0.0,0.00013439419962878039
28.0,9.316117448682076e-05,3688.7068623839086,17722.402382086344,1606.2979432683685,0.0,0.0,0.0001343008703234831
30.0,9.316117448684472e-05,4058.576666961981,17711.658312460462,1606.7456128360723,0.0,0.0,0.00013420760583020324
32.0,9.31611744868585e-05,4464.331390776408,17700.92170399404,1607.1929715221518,0.0,0.0,0.0001341144061039324
34.0,9.316117448686606e-05,4905.999813637754,17690.192551505723,1607.6400195424847,0.0,0.0,0.00013402127109969362
36.0,9.316117448687006e-05,5382.724477123924,17679.470849817746,1608.0867571128101,0.0,0.0,0.00013392820077254113
38.0,9.316117448687208e-05,5892.7672680891965,17668.756593755945,1608.5331844487152,0.0,0.0,0.00013383519507756023
40.0,9.316117448687308e-05,6433.590061265256,17658.049778149736,1608.9793017656398,0.0,0.0,0.00013374225396986744
42.0,9.316117448687357e-05,7001.995319996977,17647.350397832142,1609.425109278872,0.0,0.0,0.0001336493774046106
44.0,9.316117448687381e-05,7594.3039197418775,17636.65844763977,1609.8706072035534,0.0,0.0,0.00013355656533696843
46.0,9.316117448687391e-05,8206.54547408482,17625.97392241281,1610.3157957546769,0.0,0.0,0.00013346381772215107
48.0,9.316117448687395e-05,8834.639534064418,17615.296816995036,1610.7606751470828,0.0,0.0,0.00013337113451539963
50.0,9.316117448687398e-05,9474.552229998231,17604.627126233805,1611.2052455954686,0.0,0.0,0.00013327851567198614
52.0,9.316117448687399e-05,10122.419989442182,17593.964844980044,1611.6495073143744,0.0,0.0,0.00013318596114721392
54.0,9.316117448687398e-05,10774.63819002069,17583.309968088266,1612.0934605181988,0.0,0.0,0.00013309347089641722
56.0,9.316117448687398e-05,11427.917113606,17572.66249041655,1612.5371054211876,0.0,0.0,0.00013300104487496133
58.0,9.316117448687398e-05,12079.310202929064,17562.022406826552,1612.9804422374375,0.0,0.0,0.0001329086830382426
60.0,9.3161174486874e-05,12726.220674302347,17551.389712183496,1613.4234711808974,0.0,0.0,0.0001328163853416883
62.0,9.316117448925133e-05,13366.392479651187,17540.764401356162,1613.8661924614073,0.0,0.0,0.0001327241517407896
64.0,9.316117449072428e-05,13997.890895028951,17530.146469216896,1614.3086062980892,0.0,0.0,0.00013263198219099002
66.0,9.31611744916364e-05,14619.07702072373,17519.535910641618,1614.750712903872,0.0,0.0,0.00013253987664781455
68.0,9.31611744922012e-05,15228.579428263072,17508.932720509794,1615.1925124917561,0.0,0.0,0.00013244783506681697
70.0,9.316117449255101e-05,15825.265252461711,17498.33689370445,1615.6340052747303,0.0,0.0,0.00013235585740358098
72.0,9.316117449276775e-05,16408.212247754334,17487.748425112164,1616.0751914657135,0.0,0.0,0.00013226394361372042
74.0,9.316117449290214e-05,16976.682723443544,17477.167309623066,1616.5160712775355,0.0,0.0,0.0001321720936528794
76.0,9.316117449298552e-05,17530.099831631705,17466.593542130835,1616.9566449229053,6.350628950087048e-06,0.0,0.00013208030747673274
78.0,9.314847323513475e-05,18052.844416488682,17456.535167848702,1617.3969126144132,5.9630924863998e-05,0.0,0.0001319928187936191
80.0,9.302921138542688e-05,18431.065213055124,17450.746216334326,1617.836888677025,9.803189967207979e-05,0.0,0.00013194091106381083
82.0,9.283314758609326e-05,18714.13856925156,17448.033495422987,1618.2766917138865,0.0001266105073828574,0.0,0.00013191464003090914
84.0,9.257992657133413e-05,18934.184441743706,17447.60916481114,1618.7164071806462,0.00014865752769325661,0.0,0.00013190743964692077
86.0,9.228261151595225e-05,19111.691279952414,17448.949171854845,1619.1560986461288,0.0001662742108097569,0.0,0.00013191494227673929
88.0,9.195006309433622e-05,19259.589775093595,17451.697913337484,1619.5958151203781,0.000180789186175611,0.0,0.0001319341841518092
90.0,9.158848472198768e-05,19386.016872433822,17455.60631349939,1620.0355957342126,0.00019304105589344325,0.0,0.00013196308931470979
92.0,9.120240261020288e-05,19496.11897469432,17460.492550825686,1620.4754726985923,0.00020356264238686342,0.0,0.00013200014231772576
94.0,9.079527732543077e-05,19593.197784807937,17466.217550831214,1620.915473172981,0.0002126980233976723,0.0,0.00013204418398048525
96.0,9.036988127863668e-05,19679.424765744614,17472.66985798459,1621.3556204529143,0.00022067549077600231,0.0,0.00013209428531276395
98.0,8.99285302970856e-05,19756.28032443228,17479.75635442165,1621.7959347372887,0.0002276523970010628,0.0,0.00013214967016403635
100.0,8.947322550308417e-05,19824.820878443894,17487.39657256861,1622.2364336378344,0.00023374243058752833,0.0,0.00013220966782442312
102.0,8.900574064190961e-05,19885.839984588005,17495.51919358966,1622.6771325305824,0.00023903207909983462,0.0,0.00013227368384215898
104.0,8.852767648371028e-05,19939.96507822131,17504.05986521027,1623.1180448100554,0.00024359052130110395,0.0,0.00013234118183666846
106.0,8.804049544110831e-05,19987.715474062632,17512.959812367426,1623.5591820828433,0.0002474755661695206,0.0,0.00013241167191903818
108.0,8.754554430876943e-05,20029.537249062094,17522.16492390747,1624.0005543225739,0.00025073723251546246,0.0,0.00013248470307987412
110.0,8.704406984373861e-05,20065.8244112042,17531.625126262315,1624.4421699995064,0.00025341992849418855,0.0,0.00013255985796885672
112.0,8.65372299867503e-05,20096.931960830923,17541.29393190434,1624.8840361927357,0.00025556380289265833,0.0,0.00013263674913093003
114.0,8.602610238096501e-05,20123.184160127625,17551.128096205273,1625.3261586898384,0.0002572056063922351,0.0,0.00013271501614596195
116.0,8.551169116818055e-05,20144.879958999125,17561.087343424973,1625.7685420769917,0.00025837926155741515,0.0,0.0001327943233445665
118.0,8.499493264506574e-05,20162.296716958746,17571.134138482004,1626.2111898214732,0.00025911625784767414,0.0,0.00013287435790550442
120.0,8.447670012937041e-05,20175.692886314904,17581.233490477378,1626.6541043478258,0.0002594459395837526,0.0,0.00013295482821774624
122.0,8.395780825020291e-05,20185.310045535338,17591.35277938666,1627.0972871085514,0.00025939572661486777,0.0,0.00013303546243565088
124.0,8.34390167969732e-05,20191.374511419286,17601.461600520994,1627.5407386500037,0.00025899129108982924,0.0,0.00013311600718225822
126.0,8.292103421479353e-05,20194.098666088852,17611.5316232336,1627.9844586739446,0.0002582567042855251,0.0,0.00013319622637133046
128.0,8.240452080622251e-05,20193.68208130455,17621.536461466738,1628.4284460951812,0.0002572145619837811,0.0,0.0001332759001280963
130.0,8.189009168225496e-05,20190.312491602475,17631.451554415195,1628.8726990956086,0.000255886093718728,0.0,0.00013335482379432987
132.0,8.13783194948175e-05,20184.166649636027,17641.254056009147,1629.3172151749234,0.00025429125936268787,0.0,0.00013343280700695183
134.0,8.086973697609212e-05,20175.411086366756,17650.922732197607,1629.7619911982797,0.0002524488354169148,0.0,0.00013350967284166105
136.0,8.03648393052583e-05,20164.202792236112,17660.437865203625,1630.207023441085,0.00025037649270324866,0.0,0.00013358525701468783
138.0,7.986408631985181e-05,20150.68983137108,17669.78116405871,1630.652307631134,0.00024809086673123704,0.0,0.00013365940713689646
140.0,7.936790458638936e-05,20135.011898214958,17678.935680826256,1631.0978389882564,0.00024560762173887014,0.0,0.00013373198201531666
142.0,7.88766893429116e-05,20117.3008241535,17687.885732004142,1631.543612261642,0.00024294150921493564,0.0,0.00013380285099785414
144.0,7.839080632448175e-05,20097.681040398198,17696.61682466151,1631.989621764968,0.0002401064215736689,0.0,0.00013387189335747115
146.0,7.79105934938365e-05,20076.269935107983,17705.115586918808,1632.4358613886552,0.00023711543481891745,0.0,0.00013393899771275123
148.0,7.743636263405661e-05,20053.178562892266,17713.369701887303,1632.8823246979343,0.00023398088610049634,0.0,0.00013400406147657807
150.0,7.696840086993706e-05,20028.511424879936,17721.36784785722,1633.3290048893878,0.00023071435770227177,0.0,0.00013406699035806526
152.0,7.650697216147753e-05,20002.367288789574,17729.09963724475,1633.7758948456724,0.0002273267651544822,0.0,0.00013412769785332563
154.0,7.605231863743234e-05,19974.839334330965,17736.55556262884,1634.2229871614115,0.00022382837717021243,0.0,0.00013418610479556188
156.0,7.560466188898189e-05,19946.015445143974,17743.72694441881,1634.6702741675801,0.00022022885007251639,0.0,0.00013424213891876025
158.0,7.516420419454483e-05,19915.978480286325,17750.60588131111,1635.117747954463,0.00021653725989752165,0.0,0.0001342957344446387
160.0,7.473112968037915e-05,19884.806527971436,17757.18520334734,1635.5654003932289,0.00021276213246240947,0.0,0.0001343468316912843
162.0,7.430560542104355e-05,19852.57314367684,17763.45842740903,1636.0132231562184,0.00020891147162678097,0.0,0.00013439537670210678
164.0,7.388778248333187e-05,19819.347574351046,17769.41971500301,1636.4612077359889,0.00020499278593480376,0.0,0.00013444132089389182
166.0,7.347779691692003e-05,19785.194970161516,17775.063832206284,1636.9093454632048,0.00020101311379552313,0.0,0.000134484620722859
168.0,7.307577069464932e-05,19750.176585005516,17780.386111652097,1637.357627523414,0.00019697904733534196,0.0,0.00013452523736773902
170.0,7.2681812605102e-05,19714.34996682418,17785.38241644951,1637.8060449727668,0.00019289675503746692,0.0,0.0001345631364289728
172.0,7.229601909989578e-05,19677.769138605545,17790.04910593819,1638.2545887527497,0.00018877200326673552,0.0,0.00013459828764321197
174.0,7.191847509792666e-05,19640.484770827017,17794.38300318807,1638.7032497039525,0.00018461017676389452,0.0,0.00013463066461236764
176.0,7.154925474862138e-05,19602.54434596708,17798.381364160192,1639.152018578957,0.00018041629818068867,0.0,0.00013466024454651028
178.0,7.118842215611861e-05,19563.992315608855,17802.041848450925,1639.600886054347,0.00017619504671579302,0.0,0.00013468700801997144
180.0,7.083603206617668e-05,19524.870250562068,17805.362491546595,1640.049842741931,0.00017195077590154723,0.0,0.00013471093874003884
182.0,7.049213051750725e-05,19485.216984345214,17808.34167851952,1640.498879199175,0.0001676875305825695,0.0,0.00013473202332766953
184.0,7.015675545915079e-05,19445.06875029621,17810.97811909991,1640.9479859389191,0.00016340906311963007,0.0,0.00013475025110967488
186.0,6.982993733544379e-05,19404.459312516472,17813.270824060703,1641.3971534383984,0.0001591188488455769,0.0,0.00013476561392185255
188.0,6.951169964007376e-05,19363.4200908013,17815.219082854597,1641.846372147602,0.00015482010079467034,0.0,0.00013477810592255827
190.0,6.920205944067513e-05,19321.980279667594,17816.82244244436,1642.2956324970269,0.00015051578372232325,0.0,0.00013478772341622778
192.0,6.89010278753855e-05,19280.16696155829,17818.080687268848,1642.7449249048218,0.00014620862742894422,0.0,0.0001347944646863669
194.0,6.860861062275419e-05,19238.005214281136,17818.993820288255,1643.1942397833986,0.00014190113939928812,0.0,0.00013479832983754047
196.0,6.832480834637205e-05,19195.518212726765,17819.562045053193,1643.6435675454973,0.0001375956167673572,0.0,0.00013479932064589743
198.0,6.804961711557128e-05,19152.7273249065,17819.78574874291,1644.0928986097597,0.000133294157616359,0.0,0.00013479744041777628
200.0,6.778302880352575e-05,19109.65220235341,17819.6654861188,1644.5422234058408,0.0001289986716234609,0.0,0.0001347926938559413
202.0,6.752503146406173e-05,19066.310864939725,17819.2019643402,1644.9915323790558,0.00012471089005995235,0.0,0.00013478508693300952
204.0,6.727560968846844e-05,19022.719780178308,17818.39602859036,1645.4408159946213,0.0001204323751587948,0.0,0.00013477462677163112
206.0,6.703474494357373e-05,18978.893937095014,17817.24864846133,1645.890064741489,0.00011616452886336844,0.0,0.00013476132153099866
208.0,6.680241589232256e-05,18934.846914780926,17815.760905047915,1646.3392691358004,0.00011190860097330114,0.0,0.00013474518029926762
210.0,6.657859869806375e-05,18890.590945757544,17813.933978701836,1646.7884197239848,0.00010766569670557072,0.0,0.0001347262129914821
212.0,6.636326731371493e-05,18846.13697431318,17811.769137398962,1647.2375070855182,0.0001034367836914218,0.0,0.00013470443025261202
