time,Vlvs,plvs,parts,pvens,qarts,qvens,qpers
0.0,0.00011002242978589452,1600.0,17199.102808564214,1600.0000000000002,0.0,1.4293680984916318e-19,0.0001299925234047018
2.0,0.0001100224297868302,1600.000332875541,17188.70340669184,1600.4333084097902,0.0,2.1648776712455688e-07,0.00012990225081901708
4.0,0.00011002286276295235,1600.0214620771442,17178.311226626316,1600.8655942856499,0.0,4.220661042527945e-07,0.00012981204693617222
6.0,0.00011002370689516541,1606.74663116915,17167.92626287142,1601.2968942217494,0.0,0.0,0.00012972191140541394
8.0,0.00011002370689517457,1643.7049300276167,17157.548509958986,1601.7293005930856,0.0,0.0,0.00012963182674471588
10.0,0.00011002370689517463,1720.9665904769774,17147.17796381941,1602.161406682233,0.0,0.0,0.00012954180464280985
12.0,0.00011002370689519184,1837.974112351503,17136.814619447985,1602.593212697681,0.0,0.0,0.00012945184505625256
14.0,0.00011002370689535441,1991.1981174209784,17126.458471843485,1603.0247188475978,0.0,0.0,0.0001293619479416324
16.0,0.00011002370689571473,2177.4105629516293,17116.109516008153,1603.4559253401355,0.0,0.0,0.00012927211325556684
18.0,0.00011002370689608515,2394.6193357743437,17105.76774694771,1603.886832383704,0.0,0.0,0.00012918234095470006
20.0,0.00011002370689632522,2641.9827424924188,17095.433159671335,1604.3174401864856,0.0,0.0,0.0001290926309957071
22.0,0.00011002370689644008,2919.400699897142,17085.105749191676,1604.7477489562796,0.0,0.0,0.00012900298333529494
24.0,0.00011002370689648436,3227.0914036800923,17074.785510524853,1605.1777589006574,0.0,0.0,0.00012891339793020162
26.0,0.00011002370689649892,3565.2572229674543,17064.472438690435,1605.6074702270666,0.0,0.0,0.00012882387473719473
28.0,0.00011002370689650314,3933.8559520287304,17054.16652871146,1606.036883142851,0.0,0.0,0.00012873441371307173
30.0,0.00011002370689650425,4332.465045172333,17043.867775614413,1606.4659978552265,0.0,0.0,0.0001286450148146599
32.0,0.00011002370689650452,4760.220534985004,17033.576174429236,1606.894814571274,0.0,0.0,0.00012855567799881636
34.0,0.00011002370689650458,5215.812660642923,17023.291720189332,1607.3233334979366,0.0,0.0,0.0001284664032224283
36.0,0.0001100237068965046,5697.521792922361,17013.01440793154,1607.7515548420124,0.0,0.0,0.0001283771904424127
38.0,0.0001100237068965046,6203.280190438193,17002.744232696146,1608.1794788101536,0.0,0.0,0.0001282880396157166
40.0,0.0001100237068965046,6730.747444677987,16992.48118952689,1608.6071056088717,0.0,0.0,0.00012819895069931682
42.0,0.0001100237068965046,7277.390060168064,16982.22527347095,1609.0344354445367,0.0,0.0,0.00012810992365022017
44.0,0.0001100237069044692,7840.558232472662,16971.976479578934,1609.461468510097,0.0,0.0,0.00012802095842557367
46.0,0.00011002370690849992,8417.555288016249,16961.734802904888,1609.8882050314635,0.0,0.0,0.00012793205498227853
48.0,0.00011002370691053979,9005.697254711435,16951.5002385063,1610.3146452113376,0.0,0.0,0.00012784321327745805
50.0,0.00011002370691157344,9602.361627622242,16941.272781444106,1610.7407892538727,0.0,0.0,0.00012775443326825195
52.0,0.00011002370691209841,10205.025433142951,16931.052426782648,1611.1666373638925,0.0,0.0,0.000127665714911823
54.0,0.00011002370691236573,10811.293452586036,16920.8391695897,1611.5921897464866,0.0,0.0,0.00012757705816536014
56.0,0.00011002370691250226,11418.91782397343,16910.633004936473,1612.0174466068092,0.0,0.0,0.00012748846298608055
58.0,0.00011002370691257222,12025.81039594286,16900.433927897586,1612.44240814998,0.0,0.0,0.00012739992933123004
60.0,0.00011002370691260818,12630.049199244868,16890.241933551086,1612.8670745810246,0.0,0.0,0.00012731145715808386
62.0,0.0001100237069126267,13229.880295870698,16880.05701697844,1613.2914461048542,0.0,0.0,0.0001272230464239466
64.0,0.00011002370691263628,13823.716109535291,16869.879173264526,1613.7155229262507,0.0,0.0,0.0001271346970861523
66.0,0.00011002370691264124,14410.131166389085,16859.708397497634,1614.1393052498636,0.0,0.0,0.00012704640910206477
68.0,0.00011002370691264383,14987.856002481818,16849.54468476947,1614.5627932802,0.0,0.0,0.00012695818242907726
70.0,0.00011002370691264517,15555.769837012464,16839.38803017514,1614.985987221627,0.0,0.0,0.00012687001702461263
72.0,0.00011002370691264587,16112.89247387753,16829.238428813173,1615.4088872783746,0.0,0.0,0.00012678191284612333
74.0,0.00011002370691264625,16658.375780344802,16819.095875785482,1615.8314936545275,0.0,0.0,0.0001266938698510913
76.0,0.00011002370691264645,17191.495000051767,16808.960366197392,1616.253806554032,3.82534633854375e-05,0.0,0.00012660588799702803
78.0,0.00010994719998587563,17616.627649397567,16801.892172228465,1616.6758261806874,8.147354771691025e-05,0.0,0.00012654346955039814
80.0,0.00010978425289514885,17932.466826822234,16798.286578481784,1617.0976377380111,0.00011341802483404498,0.0,0.00012650990783953146
82.0,0.00010955741684888195,18179.67377386417,16797.239227841346,1617.5193374251414,0.0001382434546022825,0.0,0.00012649766575346838
84.0,0.00010928092994248704,18382.76593973988,16798.178890949253,1617.9409963063033,0.0001584587048790625,0.0,0.00012650198245535795
86.0,0.00010896401253522695,18556.356650893857,16800.73542874315,1618.362669576991,0.00017556212221507049,0.0,0.00012651977299305136
88.0,0.00010861288829309732,18709.125632511536,16804.658816680912,1618.7844021498004,0.0001904466815830623,0.0,0.00012654895345442593
90.0,0.00010823199493207687,18846.258164842227,16809.770634931203,1619.2062319910724,0.00020364875299110243,0.0,0.00012658803669116778
92.0,0.00010782469742809638,18970.906940467547,16815.9354922352,1619.628192110039,0.0002154971448232347,0.0,0.00012663589416770968
94.0,0.00010739370314030526,19085.051785931282,16823.04439228764,1620.0503117541725,0.0002262007393643642,0.0,0.0001266916173377789
96.0,0.00010694130166327917,19189.99762775003,16831.005122049766,1620.4726171424606,0.0002358992505700262,0.0,0.00012675443754089422
98.0,0.00010646950316368323,19286.659360864393,16839.736707092092,1620.8951319316905,0.00024469226537723003,0.0,0.00012682367979300338
100.0,0.0001059801186343114,19375.723227027698,16849.16619393883,1621.3178775286965,0.00025265570330888694,0.0,0.00012689873597008443
102.0,0.00010547480722891526,19457.737632666533,16859.226751325932,1621.7408733132274,0.00025985108813406,0.0,0.00012697904898343926
104.0,0.00010495510505371184,19533.164142001737,16869.856514457984,1622.1641368080636,0.00026633076275437524,0.0,0.0001270641031470827
