time,Vlvs,plvs,parts,pvens,qarts,qvens,qpers
0.0,0.00010401270294991427,1600.0,17439.49188200344,1599.9999999999995,0.0,0.0,0.00013199576568336202
2.0,0.00010401270294991894,1600.194103951186,17428.93222074877,1600.4399858856034,0.0,1.2294096720870762e-07,0.00013190410195719308
4.0,0.00010401294883204839,1600.2068283833867,17418.379892592195,1600.8792564219123,0.0,3.3621401926277115e-07,0.00013181250530141907
6.0,0.00010401362126008714,1606.8301818802033,17407.83489216808,1601.3175107261852,0.0,0.0,0.00013172097817868247
8.0,0.00010401362126663527,1642.031578974344,17397.297213913786,1601.756580642534,0.0,0.0,0.00013162950527726043
10.0,0.00010401362126663634,1712.2324587415728,17386.766853491605,1602.1953456601232,0.0,0.0,0.0001315380958985957
12.0,0.00010401362126668773,1813.9739651118014,17376.243805819715,1602.6338059796994,0.0,0.0,0.0001314467499986668
14.0,0.00010401362126697936,1942.8894637639828,17365.72806581982,1603.071961812542,0.0,0.0,0.000131355467533394
16.0,0.00010401362126763117,2096.369742714642,17355.21962841715,1603.5098133699005,0.0,0.0,0.00013126424845872709
18.0,0.00010401362126854505,2273.626659247584,17344.718488540453,1603.9473608632393,0.0,0.0,0.00013117309273064348
20.0,0.00010401362126953278,2475.141270813588,17334.224641122,1604.3846045040289,0.0,0.0,0.00013108200030514976
22.0,0.00010401362127044051,2702.133290425428,17323.738081097592,1604.8215445035326,0.0,0.0,0.00013099097113828388
24.0,0.00010401362127118529,2956.157741516842,17313.25880340653,1605.2581810727531,0.0,0.0,0.0001309000051861148
26.0,0.00010401362127174468,3238.800611031538,17302.78680299164,1605.6945144224405,0.0,0.0,0.0001308091024047433
28.0,0.0001040136212721344,3551.438103087964,17292.32207479926,1606.130544763141,0.0,0.0,0.000130718262750301
30.0,0.00010401362127238816,3895.0426097861696,17281.864613779235,1606.5662723052183,0.0,0.0,0.00013062748617895015
32.0,0.00010401362127254339,4270.03431126609,17271.41441488492,1607.0016972588899,0.0,0.0,0.0001305367726468836
34.0,0.00010401362127263297,4676.184736378523,17260.97147307317,1607.4368198342297,0.0,0.0,0.0001304461221103245
36.0,0.00010401362127268192,5112.578243633444,17250.53578330434,1607.8716402411824,0.0,0.0,0.00013035553452552635
38.0,0.00010401362127270737,5577.631826070391,17240.1073405423,1608.3061586895585,0.0,0.0,0.00013026500984877285
40.0,0.00010401362127272003,6069.166237111755,17229.686139754398,1608.7403753890335,0.0,0.0,0.00013017454803637804
42.0,0.00010401362127272608,6584.515212027395,17219.27217591149,1609.1742905491444,0.0,0.0,0.00013008414904468624
44.0,0.00010401362127272887,7120.65637942414,17208.865443987914,1609.6079043792881,0.0,0.0,0.0001299938128300719
46.0,0.00010401362127273014,7674.34768502132,17198.465938961508,1610.0412170887207,0.0,0.0,0.00012990353934893992
48.0,0.00010401362127273067,8242.255993547216,17188.07365581359,1610.4742288865498,0.0,0.0,0.00012981332855772535
50.0,0.0001040136212727309,8821.068705420459,17177.68858952897,1610.906939981741,0.0,0.0,0.0001297231804128936
52.0,0.00010401362127273101,9407.583525686938,17167.31073509594,1611.3393505831173,0.0,0.0,0.0001296330948709402
54.0,0.00010401362127273105,9998.775154373432,17156.940087506267,1611.7714608993535,0.0,0.0,0.00012954307188839097
56.0,0.00010401362127273106,10591.840272260328,17146.576641755197,1612.2032711389818,0.0,0.0,0.00012945311142180177
58.0,0.00010401362127273106,11184.223753487755,17136.220392841456,1612.634781510388,0.0,0.0,0.00012936321342775893
60.0,0.00010401362127273106,11773.6297196352,17125.87133576724,1613.065992221814,0.0,0.0,0.00012927337786287858
62.0,0.00010401362127273108,12358.021104818632,17115.529465538206,1613.4969034813562,0.0,0.0,0.0001291836046838071
64.0,0.00010401362127641209,12935.611071956742,17105.194777163502,1613.9275154908335,0.0,0.0,0.00012909389384727223
66.0,0.00010401362127861638,13504.849060665832,17094.86726565572,1614.3578284666507,0.0,0.0,0.00012900424530990894
68.0,0.00010401362127993648,14064.403760310917,17084.54692603093,1614.787842615484,0.0,0.0,0.00012891465902846206
70.0,0.0001040136212807273,14613.144575124556,17074.233753308654,1615.217558144261,0.0,0.0,0.00012882513495970327
72.0,0.00010401362128120131,15150.122843039595,17063.927742511878,1615.6469752600033,0.0,0.0,0.00012873567306043225
74.0,0.0001040136212814856,15674.553565765727,17053.628888667045,1616.0760941697315,0.0,0.0,0.0001286462732874776
76.0,0.00010401362128165624,16185.79814422157,17043.337186804045,1616.5049150804048,0.0,0.0,0.00012855693559769702
78.0,0.00010401362128175871,16683.348385076155,17033.05263195623,1616.933438198893,0.0,0.0,0.00012846765994797783
80.0,0.00010401362128182032,17166.811888154494,17022.77521916039,1617.36166373195,1.440366689941038e-05,0.0,0.000128378446295237
82.0,0.00010398481394805202,17601.34282390787,17013.657236808725,1617.789591886216,5.8768558709914566e-05,0.0,0.00012829889704102094
84.0,0.00010386727683064199,17917.040691837185,17008.094809742233,1618.2172548763378,9.089458820949511e-05,0.0,0.00012824897962388247
86.0,0.00010368548765422749,18156.144502331645,17005.106458429083,1618.6447514750762,0.0001151038043902561,0.0,0.00012822051422461673
88.0,0.00010345528004544963,18345.27904725153,17004.057121642334,1619.0721531891531,0.00013412219256091958,0.0,0.0001282082080704432
90.0,0.00010318703566032963,18500.974439109825,17004.53024040157,1619.4995138827182,0.00014964441987082533,0.0,0.0001282085893876571
92.0,0.00010288774682058939,18633.420291228485,17006.245106840226,1619.9268758473418,0.00016271751843882593,0.0,0.00012821931859160741
94.0,0.00010256231178371289,18748.900212356435,17009.004962828007,1620.3542735759788,0.00017398952495284282,0.0,0.0001282387557437669
96.0,0.00010221433273380812,18851.323659246456,17012.66502436473,1620.781736095123,0.00018386586348817253,0.0,0.00012826569406891337
98.0,0.00010184660100683254,18943.169869403635,17017.113037918272,1621.209288408684,0.00019260568314853624,0.0,0.00012829919791257992
100.0,0.00010146138964053607,19026.06056914213,17022.25755673715,1621.6369524017255,0.00020038030124049796,0.0,0.00012833850503612854
102.0,0.00010106062903805557,19101.103333121642,17028.020900433497,1622.064747418512,0.00020730824326881445,0.0,0.00012838296794179157
104.0,0.00010064601255151832,19169.095563997424,17034.33492245966,1622.4926906449841,0.0002134760641537763,0.0,0.00012843201859845564
106.0,0.00010021906042321106,19230.644874961723,17041.138446104087,1622.920797373645,0.00021895064288576357,0.0,0.00012848514707275368
108.0,9.978115913743976e-05,19286.239873435654,17048.37568576913,1623.34908119722,0.0002237864187666524,0.0,0.0001285418883714326
110.0,9.93335862999066e-05,19336.291781064876,17055.99524820075,1623.777554158457,0.00022802965328641255,0.0,0.0001286018141170191
112.0,9.887752699333391e-05,19381.15902962669,17063.949475334302,1624.2062268721804,0.00023172095542923886,0.0,0.00012866452707051767
114.0,9.84140850824755e-05,19421.16197172123,17072.193989603,1624.6351086290827,0.00023489679821182287,0.0,0.00012872965734144935
116.0,9.79442914860519e-05,19456.591867585277,17080.68736087263,1625.0642074868877,0.00023759045067126458,0.0,0.00012879685961154788
118.0,9.746911058470941e-05,19487.716555585543,17089.390848157407,1625.4935303522584,0.00023983257074281354,0.0,0.00012886581098170956
120.0,9.69894454432238e-05,19514.784190868577,17098.268188938295,1625.923083055531,0.00024165160019302818,0.0,0.0001289362092156897
122.0,9.650614224283775e-05,19538.02584492704,17107.285420216485,1626.352870419583,0.00024307404247105548,0.0,0.00012900777124830756
124.0,9.601999415789564e-05,19557.657419185747,17116.410721914308,1626.7828963237444,0.00024412466972714388,0.0,0.00012908023187992136
126.0,9.553174481844137e-05,19573.88113198898,17125.614276942088,1627.2131637633438,0.0002448266855046891,0.0,0.00012915334260982285
128.0,9.5042091447432e-05,19586.886728435547,17134.86814437368,1627.6436749053773,0.0002452018584061868,0.0,0.0001292268705789025
130.0,9.455168773061964e-05,19596.852500320827,17144.146143399856,1628.0744311406406,0.0002452706356920971,0.0,0.00012930059760216014
132.0,9.406114645923544e-05,19603.946168291095,17153.423746447046,1628.5054331326476,0.0002450522421844049,0.0,0.00012937431927762
134.0,9.357104197486663e-05,19608.325658385715,17162.67798027959,1628.936680863573,0.00024456476781061246,0.0,0.00012944784416180012
136.0,9.308191243924541e-05,19610.139793752853,17171.887334171493,1629.3681736774454,0.0002438252459581359,0.0,0.00012952099300411708
138.0,9.259426194732916e-05,19609.528915716135,17181.031674407815,1629.799910320793,0.00024284972413083194,0.0,0.00012959359803405853
140.0,9.210856249906749e-05,19606.62544444238,17190.092164495556,1630.2318889809064,0.00024165332799468232,0.0,0.00012966550229595543
142.0,9.162525584307813e-05,19601.554387042346,17199.051190551458,1630.664107321892,0.0002402503196490888,0.0,0.00012973655902691306
144.0,9.114475520377996e-05,19594.43379937937,17207.89229140123,1631.0965625186493,0.00023865415079781413,0.0,0.00012980663107402154
146.0,9.066744690218432e-05,19585.375206802208,17216.600092979133,1631.5292512888952,0.00023687751138230738,0.0,0.00012987559034741863
148.0,9.019369187941972e-05,19574.483988258446,17225.160246661922,1631.9621699233876,0.0002349323741596523,0.0,0.00012994331730615448
150.0,8.972382713110041e-05,19561.859727669653,17233.559371210198,1632.3953143144074,0.00023283003564594546,0.0,0.00013000970047413157
152.0,8.925816705980852e-05,19547.5965359944,17241.784998023948,1632.8286799826544,0.00023058115379704503,0.0,0.00013007463598367744
154.0,8.879700475221443e-05,19531.783347032444,17249.825519449016,1633.2622621026005,0.00022819578275834278,0.0,0.00013013802714455344
156.0,8.834061320262462e-05,19514.504141876,17257.67013989812,1633.6960554998714,0.00022568340019778806,0.0,0.00013019978403665207
158.0,8.788924641413943e-05,19495.838437812155,17265.30882919101,1634.1300547601422,0.00022305296086211454,0.0,0.00013025982312025726
160.0,8.744314050132757e-05,19475.861067418962,17272.732280210363,1634.5642541556892,0.00022031287872085992,0.0,0.00013031806688378893
162.0,8.700251475061384e-05,19454.642793489795,17279.931865157327,1634.9986477007553,0.0002174710928332468,0.0,0.00013037444347880475
164.0,8.656757257013205e-05,19432.250366626155,17286.899597105683,1635.4332291703768,0.00021453507695204713,0.0,0.00013042888639946092
166.0,8.613850242036582e-05,19408.74671609849,17293.62809234989,1635.8679921181454,0.00021151186237485997,0.0,0.00013048133416859785
168.0,8.571547869908329e-05,19384.191127134796,17300.110534606392,1636.3029298929278,0.00020840805925284036,0.0,0.0001305317300392789
170.0,8.529866258365131e-05,19358.639406821578,17306.34064094348,1636.738035654603,0.00020522987658780985,0.0,0.00013058002171074067
172.0,8.488820283335233e-05,19332.1440402448,17312.312629333646,1637.1733023888446,0.00020198314109111523,0.0,0.00013062616105787337
174.0,8.448423655398114e-05,19304.754338150786,17318.021187736304,1637.6087229210193,0.0001986733150414482,0.0,0.0001306701038734607
176.0,8.408688992672371e-05,19276.516577169434,17323.46144462974,1638.0442899292216,0.00019530551325396955,0.0,0.00013071180962250434
